"NU_ANO_CENSO","CO_REDE","NO_REDE","CO_ORGAO_REGIONAL","NO_ORGAO_REGIONAL","CO_DISTRITO","NO_DISTRITO","TP_LOCAL","LOCALIZACAO","CO_ENTIDADE","NO_ENTIDADE","CO_CLASSIFICAÇÃO","NO_CLASSIFICAÇÃO","DS_ENDERECO","NU_ENDERECO","DS_COMPLEMENTO","NO_BAIRRO","GEO_REF_LATITUDE","GEO_REF_LONGITUDE","NU_DDD","NU_TELEFONE","TX_EMAIL",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","1","Urbana","53006763","EC 03 DO PARANOA","1","Prédio SEEDF - Gestão SEEDF","QUADRA 17 CONJUNTO C","8","LOTE 08","PARANOA","-15.7731233","-47.7808808","61","39017558","ec03.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006208","EC 04 DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 3/4","0","PROJECAO G","SETOR RESIDENCIAL LESTE PLANALTINA","-15.621035","-47.646526","61","39014439","ec04.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","1","Urbana","53006771","EC 04 DO PARANOA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA 14","1","CONJUNTO F","PARANOA","-15.7731182","-47.7762534","61","39017556","secretarioec04@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","4","BRAZLANDIA","4","BRAZLANDIA","1","Urbana","53005104","EC 05 DE BRAZLANDIA","1","Prédio SEEDF - Gestão SEEDF","AREA ESPECIAL","1","SETOR SUL","BRAZLANDIA","-15.687586","-48.1914702","61","39013663","ec05brazlandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006216","EC 05 DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","AVENIDA DO CONTORNO","S/N","QUADRA 17","VILA VICENTINA PLANALTINA","-15.63146653","-47.65437177","61","39014449","ec05.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","5","SOBRADINHO","1","Urbana","53005635","EC 05 DE SOBRADINHO","1","Prédio SEEDF - Gestão SEEDF","QUADRA 9 AREA ESPECIAL","5","NULL","SOBRADINHO","-15.6401681","-47.8020339","61","39014110","escolaclasse05desobradinho@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","1","Urbana","53006780","EC 05 DO PARANOA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA 24","NULL","CONJ I AREA ESPECIAL","PARANOA","-15.7666749","-47.7764818","61","39017559","ec05.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007670","EC 06 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 4/6","4-Jun","CEILANDIA","CEILANDIA NORTE CEILANDIA","-15.8108333","-48.1105948","61","39013722","ec06@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006224","EC 06 DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","ENTREQUADRA 05/06 EP 02 PROJECAO G","NULL","NULL","SETOR RESIDENCIAL LESTE PLANALTINA","-15.6274384","-47.6468212","61","39014441","53006224@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","9","GUARA","10","GUARA","1","Urbana","53008600","EC 06 DO GUARA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 24/26","NULL","A/E A","GUARA II","-15.8299477","-47.9847402","61","39013702","ec06.guara@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","1","Urbana","53017005","EC 06 DO PARANOA","1","Prédio SEEDF - Gestão SEEDF","QD 33 MOD G AE","SN","NULL","PARANOA","-15.757743","-47.7832287","61","991172919","ec06.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","35","ARAPOANGA","1","Urbana","53006232","EC 07 DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","QUADRA 45","39014451","AREA ESPECIAL","NOSSA SENHORA DE FATIMA PLANALTINA","-15.641802","-47.6636745","61","39014451","ec07planaltina2015@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","9","GUARA","10","GUARA","1","Urbana","53008618","EC 07 DO GUARA","1","Prédio SEEDF - Gestão SEEDF","QE 38 AE D","NULL","NULL","GUARA II","-15.84790644","-47.96983536","61","39016649","53008618@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007697","EC 08 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 5/7","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.808091","-48.1173543","61","39013733","ec08@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","9","GUARA","10","GUARA","1","Urbana","53008421","EC 08 DO GUARA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 28/30","SN","LOTE A AREA ESPECIAL","GUARA II","-15.83929406","-47.98100978","61","39013712","ec08.guara@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006259","EC 09 DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","CONJUNTO CONJUNTO C","1","NULL","SETOR RESIDENCIAL NORTE PLANALTINA","-15.6105075","-47.6450261","61","39014357","ec09planaltina@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007700","EC 10 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 2/4","NULL","NULL","CEILANDIA NORTE CEILANDIA","-15.8155416","-48.10768029","61","39013721","ec10@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","15","SANTA MARIA","13","SANTA MARIA","1","Urbana","53014235","EC 100 DE SANTA MARIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QR 100 CONJUNTO T-1","NULL","AREA ESPECIAL","SANTA MARIA","-16.0424561","-48.0383635","61","39016611","53014235@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53009401","EC 102 DO RECANTO DAS EMAS","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA 102 CONJUNTO 3 -A","LOTE 01","LOTE 01","RECANTO DAS EMAS","-15.9019427","-48.0615346","61","39013351","ec102creremas@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009053","EC 108 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QS 110","1","AREA ESPECIAL 01","SAMAMBAIA SUL SAMAMBAIA","-15.8726318","-48.0750367","61","39013118","ec108.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007719","EC 11 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 6/8","NULL","AREA ESPECIAL","CEILANDIA NORTE","-15.805861","-48.113018","61","39013739","ec11@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53004060","EC 11 DE TAGUATINGA","1","Prédio SEEDF - Gestão SEEDF","QSE 12/14","NULL","AREA ESPECIAL","TAGUATINGA SUL TAGUATINGA","-15.85661213","-48.04402501","61","39016805","ec11.taguatinga@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007727","EC 12 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 20/22","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.8075535","-48.1053208","61","39013727","ec12@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009088","EC 121 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QR 121 CONJUNTO 1","1","AREA ESPECIAL NUMERO","SAMAMBAIA SUL SAMAMBAIA","-15.8926293","-48.1204656","61","39017743","ec121.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007735","EC 13 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNM 24/26 AE","S/N","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.7983535","-48.1117514","61","39013726","ec13@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","26","SOBRADINHO II","1","Urbana","53005686","EC 13 DE SOBRADINHO","1","Prédio SEEDF - Gestão SEEDF","QUADRA AR 5","1","AREA ESPECIAL 01","SETOR OESTE SOBRADINHO II","-15.6537846","-47.8633865","61","39017974","ec13s@yahoo.com.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006305","EC 14 DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","QUADRA 13 CONJUNTO A","LOTE 01","BURITIS III","SETOR RESIDENCIAL LESTE PLANALTINA","-15.613655","-47.63229","61","39014448","ec14.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","26","SOBRADINHO II","1","Urbana","53013514","EC 14 DE SOBRADINHO","1","Prédio SEEDF - Gestão SEEDF","AR 19 CONJUNTO 7, LOTE N","1","SETOR OESTE","SOBRADINHO II","-15.64388376","-47.81643143","61","39017972","ec14escolanova@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53002920","EC 15 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA 2 CONJUNTO E","SN","AREA ESPECIAL","SETOR NORTE GAMA","-16.0035264","-48.060982","61","39018065","ec15gama@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007751","EC 16 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNO 4/6","NULL","NULL","CEILANDIA NORTE CEILANDIA","-15.7907384","-48.1213107","61","39016866","ec16.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","5","SOBRADINHO","1","Urbana","53068050","EC 16 DE SOBRADINHO","1","Prédio SEEDF - Gestão SEEDF","CONDOMINIO NOVO SETOR DE MANSOES","1","AREA ESPECIAL N 01","SOBRADINHO","-15.6491087","-47.754718","61","39017998","ec16desobradinho@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007760","EC 17 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNO 1/3","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.7971892","-48.1226655","61","39016853","ec17@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","26","SOBRADINHO II","1","Urbana","53068041","EC 17 DE SOBRADINHO","1","Prédio SEEDF - Gestão SEEDF","AVENIDA CENTRAL","1","A E 01","VILA RABELO SOBRADINHO II","-15.6234108","-47.8474375","61","39017784","ec.17sobradinho@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007778","EC 18 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 3/5 BLOCO E","NULL","AREA ESPECIAL","CEILANDIA SUL CEILANDIA","-15.8259826","-48.1023253","61","39013732","ec18@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007786","EC 19 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 7/9","NULL","AREA ESPECIAL","CEILANDIA SUL CEILANDIA","-15.8356934","-48.096939","61","39013740","ec19@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007794","EC 20 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 2/4 AREA ESPECIAL","NULL","GUARIROBA","CEILANDIA SUL CEILANDIA","-15.8231534","-48.1092267","61","39013738","ec20.cei@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53016793","EC 203 DO RECANTO DAS EMAS","1","Prédio SEEDF - Gestão SEEDF","AVENIDA RECANTO QUADRA 203 LOTE","32","AREA ESPECIAL","RECANTO DAS EMAS","-15.9045908","-48.0650068","61","39018165","ec203.remas@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007808","EC 21 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 4/6","NULL","AREA ESPECIAL","CEILANDIA SUL CEILANDIA","-15.8276187","-48.1056563","61","39016919","ec21@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53002989","EC 21 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 44/45","NULL","AREA ESPECIAL","SETOR LESTE GAMA","-15.9993572","-48.0554977","61","39018121","ec21.cregama@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","15","SANTA MARIA","13","SANTA MARIA","1","Urbana","53011511","EC 218 DE SANTA MARIA","1","Prédio SEEDF - Gestão SEEDF","EQ 28/318 AREA ESPECIAL J","218/318","SANTA MARIA","SANTA MARIA","-16.0072686","-47.9876283","61","39016617","53011511@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007816","EC 22 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 6/8","NULL","NULL","CEILANDIA SUL CEILANDIA","-15.8329135","-48.1038561","61","39016819","ec22@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007824","EC 24 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 20/22","S/N","ENTREQUADRA","CEILANDIA SUL CEILANDIA","-15.83148833","-48.11198","61","39016812","ec24@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007840","EC 26 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 3/5","0","AREA ESPECIAL","CEILANDIA NORTE","-15.81272","-48.11422","61","39013731","ec26.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53019652","EC 26 DE SETEMBRO","1","Prédio SEEDF - Gestão SEEDF","QNG 46 AE","8","NULL","TAGUATINGA","-15.800568","-48.074474","61","41035277","ec26desetembro@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007859","EC 27 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 7/9","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.8030239","-48.1199917","61","39016850","ec27@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53004175","EC 27 DE TAGUATINGA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNF 19","NULL","CNF 01 AREA ESPECIAL","TAGUATINGA NORTE","-15.8134109","-48.0683832","61","39016734","ec27.dretag@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007867","EC 28 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 17/19","NULL","A.E.","CEILANDIA NORTE CEILANDIA","-15.8205575","-48.1181874","61","39013745","ec28.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53003020","EC 28 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA A","NULL","LOTE B AREA ESPECIAL","SETOR OESTE GAMA","-16.00720422","-48.08309899","61","39018128","ec28.cregama@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007875","EC 29 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNN 19/21","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.81559","-48.12074","61","39018256","ec29@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53002520","EC 29 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","AREA EQ 13/15","SN","NULL","SETOR SUL GAMA","-16.0403905","-48.0588624","61","39018079","ec29.cregama@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008332","EC 31 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNO 9/11","NULL","NULL","CEILANDIA NORTE","-15.7990536","-48.1280408","61","39016867","ec31@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009118","EC 317 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QR 317","LOTE 11","AREA ESPECIAL 03","SAMAMBAIA SUL SAMAMBAIA","-15.8910858","-48.1109613","61","39017747","ec317desamambaia@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009126","EC 318 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QS 318 CONJUNTO 04","1","LOTE 01","SAMAMBAIA SUL SAMAMBAIA","-15.8755384","-48.0629851","61","39017721","ec318.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009134","EC 325 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QN 325","N 1","AREA ESPECIAL","SAMAMBAIA SUL SAMAMBAIA","-15.8971919","-48.1230286","61","39017676","ec325.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007891","EC 33 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNO 13/15","NULL","NULL","CEILANDIA NORTE CEILANDIA","-15.78844381","-48.13132207","61","39016858","ec33@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007905","EC 34 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 13/17","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.8072183","-48.1308184","61","39016874","ec34@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008340","EC 35 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 9/13","EC35","AREA ESPECIAL S/N","CEILANDIA NORTE CEILANDIA","-15.8126078","-48.1289459","61","39016888","ec35.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007913","EC 36 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 5/9","NULL","NULL","CEILANDIA NORTE CEILANDIA","-15.8384758","-48.0964299","61","39016911","ec36.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007930","EC 38 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 15/19 - AREA ESPECIAL","NULL","SETOR P NORTE","CEILANDIA NORTE","-15.8087903","-48.1351486","61","39016877","ec38@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007948","EC 39 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 11/15","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.8141074","-48.133196","61","39016872","ec39@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53004213","EC 39 DE TAGUATINGA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNC 15","15","AREA ESPECIAL 15/17","TAGUATINGA NORTE TAGUATINGA","-15.8242516","-48.0673328","61","39017576","escolaclasse39tag@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007956","EC 40 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 7/11","S/N","SETOR P NORTE","CEILANDIA NORTE CEILANDIA","-15.8187995","-48.1308487","61","39016886","ec40@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53012887","EC 401 DO RECANTO DAS EMAS","1","Prédio SEEDF - Gestão SEEDF","QUADRA 401 CONJUNTO 8","NULL","LOTE 01 AE","RECANTO DAS EMAS","-15.9091142","-48.0562229","61","39013649","ec401.creremas@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009142","EC 403 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QS 405","S/N","NULL","SAMAMBAIA NORTE SAMAMBAIA","-15.8735463","-48.0975957","61","39017697","ec403desamambaia@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53019555","EC 408 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QS 408 AE 03","NULL","NULL","SAMAMBAIA NORTE","-15.861525","-48.079036","61","39010390","ec408.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53004230","EC 41 DE TAGUATINGA","1","Prédio SEEDF - Gestão SEEDF","EQNL 13/15","NULL","AREA ESPECIAL","TAGUATINGA NORTE TAGUATINGA","-15.82449839","-48.0874728","61","39016691","ec41.taguatinga@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009185","EC 415 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QN 406 AREA ESPECIAL 1","1","AREA ESPECIAL 01","SAMAMBAIA NORTE SAMAMBAIA","-15.8790259","-48.1168321","61","33583195","ec415.secretaria@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009193","EC 419 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QS 419 AREA ESPECIAL","1","NULL","SAMAMBAIA NORTE SAMAMBAIA","-15.8850542","-48.1201113","61","39017788","ec419desamambaia@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009207","EC 425 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QN 406 AREA ESPECIAL 1","NULL","NULL","SAMAMBAIA NORTE SAMAMBAIA","-15.8612014","-48.08536175","61","39017932","ec425.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009215","EC 431 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QS 431","NULL","AREA ESPECIAL 1","SAMAMBAIA NORTE SAMAMBAIA","-15.8954882","-48.1437294","61","39017990","ec431.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007980","EC 45 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 12/16","S/N","AREA ESPECIAL","CEILANDIA SUL CEILANDIA","-15.8421329","-48.1173454","61","39016873","ec45.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53004264","EC 45 DE TAGUATINGA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 40/42 AREA ESPECIAL S/N","NULL","TAGUATINGA NORTE","TAGUATINGA NORTE TAGUATINGA","-15.7945917","-48.1069983","61","39016695","ec45.taguatinga@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007999","EC 46 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","EQNP-16/20 AREA ESPECIAL","S/N","SETOR P SUL","CEILANDIA SUL CEILANDIA","-15.84672625","-48.11388967","61","39016878","ec46.ceilandia@edu.se.df.gov.br",""
